Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
518403,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,27,2010-08-08 13:49:00,0.85,17132.0,United Kingdom
499460,20617,FIRST CLASS PASSPORT COVER ,6,2010-02-28 11:14:00,2.1,15149.0,United Kingdom
492484,37352,BIRD IN TREE MUG ,1,2009-12-17 11:43:00,1.25,15862.0,United Kingdom
518578,22353,LUNCH BOX WITH CUTLERY FAIRY CAKES ,6,2010-08-10 12:06:00,2.55,17063.0,United Kingdom
509389,21203,BUTTERFLIES  HONEYCOMB GARLAND,2,2010-05-21 17:19:00,1.65,13174.0,United Kingdom
520019,22553,PLASTERS IN TIN SKULLS,12,2010-08-23 12:01:00,1.65,15683.0,United Kingdom
519834,22679,"FRENCH BLUE METAL DOOR SIGN, 4",10,2010-08-20 15:20:00,1.25,17675.0,United Kingdom
513014,48185,DOOR MAT FAIRY CAKE,2,2010-06-21 11:37:00,7.49,16125.0,United Kingdom
496092,21871,SAVE THE PLANET MUG,24,2010-01-29 10:06:00,1.25,13085.0,United Kingdom
512745,22423,REGENCY CAKESTAND 3 TIER,2,2010-06-17 14:49:00,12.75,13319.0,United Kingdom
498091,85065,CREAM SWEETHEART TRAYS,1,2010-02-16 12:35:00,12.75,14639.0,United Kingdom
492738,84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,1,2009-12-18 12:23:00,3.75,14527.0,United Kingdom
502768,79144B,PAINTED LIGHTBULB STAR+ MOON,1,2010-03-26 14:16:00,0.42,14994.0,United Kingdom
491071,22082,RIBBON REEL STRIPES DESIGN ,10,2009-12-09 12:40:00,1.65,12924.0,United Kingdom
499918,21918,SET 12 KIDS COLOUR  CHALK STICKS,2,2010-03-03 12:16:00,0.42,13097.0,United Kingdom
520537,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2010-08-26 15:47:00,2.95,17576.0,United Kingdom
507228,20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,4,2010-05-06 19:57:00,2.95,16794.0,United Kingdom
510675,51020A,SUMMER FUN DESIGN SHOWER CAP,48,2010-06-02 16:20:00,0.29,17841.0,United Kingdom
503362,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,3,2010-03-31 14:08:00,2.1,18231.0,United Kingdom
490697,15056N,EDWARDIAN PARASOL NATURAL,6,2009-12-07 14:27:00,4.95,17850.0,United Kingdom
531271,21986,PACK OF 12 PINK POLKADOT TISSUES,24,2010-11-07 11:52:00,0.29,16401.0,United Kingdom
516938,22433,WATERING CAN GREEN DINOSAUR,6,2010-07-25 13:50:00,1.95,15601.0,United Kingdom
516757,22380,TOY TIDY SPACEBOY  ,2,2010-07-22 16:37:00,2.1,14646.0,Netherlands
507377,21908,CHOCOLATE THIS WAY METAL SIGN,2,2010-05-09 11:35:00,2.1,13571.0,United Kingdom
496947,21372,MIRRORED WALL ART TABLE LAMP,1,2010-02-04 18:16:00,2.95,14030.0,United Kingdom
528990,22862,LOVE HEART NAPKIN BOX ,8,2010-10-26 11:21:00,4.25,14524.0,United Kingdom
527776,48173C,DOORMAT BLACK FLOCK ,10,2010-10-19 10:58:00,6.75,12476.0,Germany
512522,21911,GARDEN METAL SIGN ,3,2010-06-16 11:48:00,1.65,16550.0,United Kingdom
534788,22186,RED STAR CARD HOLDER,1,2010-11-24 11:25:00,2.95,16782.0,United Kingdom
537781,21896,POTTING SHED TWINE,1,2010-12-08 12:46:00,2.1,17341.0,United Kingdom
511905,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,2010-06-11 11:19:00,2.95,16895.0,United Kingdom
529306,79321,CHILLI LIGHTS,24,2010-10-27 12:52:00,4.25,13093.0,United Kingdom
504413,22389,PAPERWEIGHT SAVE THE PLANET,6,2010-04-13 12:27:00,2.55,13089.0,United Kingdom
505577,20974,12 PENCILS SMALL TUBE SKULL,24,2010-04-23 11:59:00,0.65,15738.0,United Kingdom
513975,21746,SMALL RED RETROSPOT WINDMILL,6,2010-06-29 16:43:00,1.25,13451.0,United Kingdom
522968,21156,RETROSPOT CHILDRENS APRON,1,2010-09-19 13:05:00,1.95,13137.0,United Kingdom
515330,22088,PAPER BUNTING COLOURED LACE,2,2010-07-11 13:53:00,2.95,16049.0,United Kingdom
511025,22077,6 RIBBONS RUSTIC CHARM,2,2010-06-06 09:49:00,1.65,17377.0,United Kingdom
526248,22574,HEART WOODEN CHRISTMAS DECORATION,12,2010-10-11 10:15:00,0.85,13090.0,United Kingdom
528088,22835,HOT WATER BOTTLE I AM SO POORLY,1,2010-10-20 13:11:00,4.65,13703.0,United Kingdom
505465,21519,GIN & TONIC DIET GREETING CARD ,72,2010-04-22 11:58:00,0.36,13446.0,United Kingdom
521478,21670,BLUE SPOT CERAMIC DRAWER KNOB,1,2010-09-06 12:55:00,1.25,17841.0,United Kingdom
495310,20658,RED SPOTTY LUGGAGE TAG,12,2010-01-22 14:17:00,1.25,12531.0,Germany
494395,21661,VINTAGE GLASS TEA CADDY,3,2010-01-14 10:35:00,5.95,14256.0,United Kingdom
512312,90005A,JADE GREEN ENAMEL HAIR COMB,4,2010-06-15 08:15:00,1.95,14841.0,United Kingdom
534631,22906,12 MESSAGE CARDS WITH ENVELOPES,2,2010-11-23 12:57:00,1.65,18047.0,United Kingdom
535235,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2010-11-25 12:28:00,0.42,16709.0,United Kingdom
500347,20977,36 PENCILS TUBE WOODLAND,16,2010-03-07 14:52:00,1.25,15631.0,United Kingdom
495467,21174,POTTERING IN THE SHED METAL SIGN,12,2010-01-25 12:08:00,1.95,13001.0,United Kingdom
502633,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,24,2010-03-25 16:19:00,0.18,12510.0,Spain
499921,21137,BLACK RECORD COVER FRAME,24,2010-03-03 12:21:00,3.39,14911.0,EIRE
516960,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,2010-07-26 08:39:00,0.65,12949.0,United Kingdom
514601,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-07-05 12:16:00,4.95,17850.0,United Kingdom
523623,21175,GIN + TONIC DIET METAL SIGN,12,2010-09-23 11:04:00,2.1,13590.0,United Kingdom
530550,22470,HEART OF WICKER LARGE,4,2010-11-03 13:18:00,2.95,14988.0,United Kingdom
501278,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2010-03-15 14:01:00,0.55,17180.0,United Kingdom
521160,22090,PAPER BUNTING RETRO SPOTS,36,2010-09-02 14:12:00,2.95,15738.0,United Kingdom
496919,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,6,2010-02-04 15:41:00,2.55,16986.0,United Kingdom
516327,85141,JARDIN ETCHED GLASS FRUITBOWL,3,2010-07-19 15:58:00,10.75,17589.0,United Kingdom
536852,22544,MINI JIGSAW SPACEBOY,24,2010-12-03 09:51:00,0.42,12686.0,France
496725,84279B,CHERRY BLOSSOM DECORATIVE FLASK,1,2010-02-03 14:16:00,3.75,13619.0,United Kingdom
497494,85199L,LARGE HANGING IVORY & RED WOOD BIRD,12,2010-02-10 08:44:00,0.65,13092.0,United Kingdom
512309,22424,ENAMEL BREAD BIN CREAM,4,2010-06-14 16:43:00,12.75,14911.0,EIRE
511072,22366,DOOR MAT AIRMAIL ,4,2010-06-06 13:36:00,7.49,14709.0,United Kingdom
515541,20685,DOORMAT RED SPOT,1,2010-07-13 12:12:00,7.49,14069.0,United Kingdom
522599,85066,CREAM SWEETHEART MINI CHEST,2,2010-09-15 13:32:00,12.75,16522.0,United Kingdom
525223,22180,RETROSPOT LAMP,1,2010-10-04 12:58:00,9.95,14606.0,United Kingdom
503265,20685,DOOR MAT RED SPOT,2,2010-03-31 11:27:00,7.49,12835.0,United Kingdom
500326,72128,COLUMBIAN CANDLE ROUND,1,2010-03-07 12:25:00,0.85,14877.0,United Kingdom
500020,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2010-03-04 10:45:00,9.95,15084.0,United Kingdom
519241,21429,RED GINGHAM ROSE JEWELLERY BOX,1,2010-08-15 14:01:00,1.65,14415.0,United Kingdom
518769,22526,WHEELBARROW FOR CHILDREN ,2,2010-08-11 15:13:00,12.75,14736.0,United Kingdom
520847,21231,SWEETHEART CERAMIC TRINKET BOX,2,2010-08-31 12:48:00,1.25,16791.0,United Kingdom
500510,21471,STRAWBERRY RAFFIA FOOD COVER,6,2010-03-08 14:07:00,3.75,17488.0,United Kingdom
511067,20773,BLUE PAISLEY NOTEBOOK,6,2010-06-06 13:06:00,1.65,15956.0,United Kingdom
513494,21728,METAL MEDINA LANTERN ,3,2010-06-25 10:10:00,12.75,16992.0,United Kingdom
525526,21286,RETROSPOT CANDLE  LARGE,24,2010-10-05 18:39:00,0.85,15194.0,United Kingdom
537370,84569B,PACK 3 FIRE ENGINE/CAR PATCHES,12,2010-12-06 12:44:00,1.25,13155.0,United Kingdom
490057,21908,CHOCOLATE THIS WAY METAL SIGN,6,2009-12-03 13:25:00,2.1,17465.0,United Kingdom
492726,22273,FELTCRAFT DOLL MOLLY,6,2009-12-18 11:03:00,2.95,17927.0,United Kingdom
490709,20617,FIRST CLASS PASSPORT COVER ,1,2009-12-07 15:15:00,2.1,17884.0,United Kingdom
509447,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,18,2010-05-24 09:07:00,2.95,12632.0,Germany
532445,22882,NUMBER TILE VINTAGE FONT 3,2,2010-11-12 11:31:00,1.95,17772.0,United Kingdom
516269,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,576,2010-07-19 12:19:00,0.21,17404.0,Sweden
490719,21791,VINTAGE HEADS AND TAILS CARD GAME ,3,2009-12-07 15:42:00,1.25,13042.0,United Kingdom
523867,84712B,PINK JEWELLED PHOTO FRAME,1,2010-09-24 12:43:00,7.95,13174.0,United Kingdom
500718,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2010-03-09 15:05:00,7.95,15722.0,United Kingdom
496334,22221,CAKE STAND LOVEBIRD 2 TIER PINK,4,2010-01-31 14:37:00,9.95,14911.0,EIRE
506435,84596G,SMALL CHOCOLATES PINK BOWL,16,2010-04-29 15:34:00,1.25,12377.0,Switzerland
534387,21880,RED RETROSPOT TAPE,12,2010-11-22 12:57:00,0.65,12649.0,Germany
514664,20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,6,2010-07-05 13:03:00,1.65,17774.0,United Kingdom
526890,20727,LUNCH BAG  BLACK SKULL.,10,2010-10-13 14:40:00,1.65,15032.0,United Kingdom
502028,21411,GINGHAM HEART  DOORSTOP RED,3,2010-03-22 13:07:00,4.25,13313.0,United Kingdom
527114,21410,COUNTRY COTTAGE  DOORSTOP GREEN,3,2010-10-14 17:44:00,4.25,13577.0,United Kingdom
511280,47556B,TEA TIME TEA TOWELS ,6,2010-06-07 14:04:00,2.95,16232.0,United Kingdom
533262,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,144,2010-11-16 15:13:00,2.1,14306.0,United Kingdom
516873,21350,GINGHAM HEART WREATH,8,2010-07-23 13:02:00,2.95,13113.0,United Kingdom
520847,22452,MEASURING TAPE BABUSHKA PINK,1,2010-08-31 12:48:00,2.95,16791.0,United Kingdom
508502,22134,LADLE LOVE HEART RED ,24,2010-05-16 15:39:00,0.42,12731.0,France
529616,21491,SET OF THREE VINTAGE GIFT WRAPS,5,2010-10-29 11:00:00,1.95,14901.0,United Kingdom
490964,22147,FELTCRAFT BUTTERFLY HEARTS,1,2009-12-08 16:09:00,1.45,14646.0,Netherlands
521813,21675,BUTTERFLIES STICKERS,12,2010-09-08 15:06:00,0.85,13384.0,United Kingdom
504119,22168,ORGANISER WOOD ANTIQUE WHITE ,1,2010-04-09 16:54:00,8.5,17609.0,United Kingdom
515455,21918,SET 12 KIDS COLOUR  CHALK STICKS,35,2010-07-12 15:00:00,0.42,15673.0,United Kingdom
504594,21976,PACK OF 60 MUSHROOM CAKE CASES,3,2010-04-15 10:49:00,0.55,15910.0,United Kingdom
505316,22380,TOY TIDY SPACEBOY  ,6,2010-04-21 12:06:00,2.1,16231.0,United Kingdom
503069,22077,6 RIBBONS RUSTIC CHARM,12,2010-03-30 10:31:00,1.65,16455.0,United Kingdom
521163,84839,SWEETHEART KEY CABINET,10,2010-09-02 14:25:00,5.55,18182.0,United Kingdom
536259,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,2010-11-30 15:14:00,2.55,14021.0,United Kingdom
510685,20724,RED SPOTTY CHARLOTTE BAG,10,2010-06-03 09:54:00,0.85,16722.0,United Kingdom
493442,20752,RETRO BLUE SPOTTY WASHING UP GLOVES,2,2010-01-04 13:36:00,2.1,13821.0,United Kingdom
528087,21846,PINK DIAMANTE PEN IN GIFT BOX,1,2010-10-20 13:09:00,4.95,16521.0,United Kingdom
515168,22431,WATERING CAN BLUE ELEPHANT,1,2010-07-08 16:29:00,1.95,13564.0,United Kingdom
534361,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2010-11-22 11:57:00,4.95,16252.0,United Kingdom
530299,72815,3 WICK CHRISTMAS BRIAR CANDLE ,5,2010-11-02 12:48:00,3.75,14449.0,United Kingdom
518959,22611,VINTAGE UNION JACK SHOPPING BAG,3,2010-08-12 15:32:00,4.95,13078.0,United Kingdom
503570,21034,REX CASH+CARRY JUMBO SHOPPER,2,2010-04-01 15:40:00,0.95,15863.0,United Kingdom
503826,22297,HEART IVORY TRELLIS SMALL,24,2010-04-07 15:14:00,1.25,12821.0,United Kingdom
529813,22737,RIBBON REEL CHRISTMAS PRESENT ,5,2010-10-31 11:09:00,1.65,13888.0,United Kingdom
521426,20724,RED SPOTTY CHARLOTTE BAG,10,2010-09-06 11:21:00,0.85,12490.0,France
514806,20725,LUNCH BAG RED SPOTTY,2,2010-07-06 11:21:00,1.65,16393.0,United Kingdom
527950,22898,CHILDRENS APRON APPLES DESIGN,2,2010-10-19 15:33:00,1.95,16795.0,United Kingdom
527776,21984,PACK OF 12 PINK PAISLEY TISSUES ,48,2010-10-19 10:58:00,0.29,12476.0,Germany
505882,21238,RED SPOTTY CUP,2,2010-04-26 13:44:00,0.85,14552.0,United Kingdom
535465,85099B,JUMBO BAG RED RETROSPOT,4,2010-11-26 13:22:00,1.95,16254.0,United Kingdom
506299,22617,BAKING SET SPACEBOY DESIGN,3,2010-04-29 10:33:00,4.95,14849.0,United Kingdom
494652,21242,RED SPOTTY PLATE ,6,2010-01-17 12:40:00,1.69,14527.0,United Kingdom
503592,21790,VINTAGE SNAP CARDS,3,2010-04-01 19:06:00,0.85,18006.0,United Kingdom
C489518,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2009-12-01 11:35:00,7.95,15461.0,United Kingdom
515588,21535,RED RETROSPOT SMALL MILK JUG,6,2010-07-13 13:11:00,2.55,14156.0,EIRE
523420,22468,BABUSHKA LIGHTS STRING OF 10,12,2010-09-22 09:53:00,5.95,17850.0,United Kingdom
511046,22222,CAKE PLATE LOVEBIRD WHITE,2,2010-06-06 11:35:00,4.95,16335.0,United Kingdom
522760,21984,PACK OF 12 PINK PAISLEY TISSUES ,12,2010-09-16 13:48:00,0.29,15962.0,United Kingdom
490467,90161C,ANT COPPER LIME BOUDICCA BRACELET,2,2009-12-06 12:17:00,4.95,15059.0,United Kingdom
519607,22360,GLASS JAR ENGLISH CONFECTIONERY,2,2010-08-18 16:21:00,2.95,14505.0,United Kingdom
522708,84006,MAGIC TREE -PAPER FLOWERS,10,2010-09-16 11:32:00,0.85,18001.0,United Kingdom
512902,22551,PLASTERS IN TIN SPACEBOY,24,2010-06-18 13:22:00,1.65,12412.0,Denmark
492216,35991,SET/6 BLACK SNOWFLAKE T-LIGHTS ,48,2009-12-15 17:25:00,0.42,15641.0,United Kingdom
525874,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,5,2010-10-07 14:06:00,3.75,14692.0,United Kingdom
534793,82600,NO SINGING METAL SIGN,48,2010-11-24 11:42:00,1.69,13694.0,United Kingdom
507360,22493, PAINT YOUR OWN CANVAS SET,24,2010-05-07 15:37:00,1.65,13209.0,United Kingdom
537192,22962,JAM JAR WITH PINK LID,6,2010-12-05 13:42:00,0.85,16402.0,United Kingdom
522768,22312,OFFICE MUG WARMER POLKADOT,1,2010-09-16 14:08:00,2.95,14099.0,United Kingdom
521010,84750B,BLACK SMALL GLASS CAKE STAND,1,2010-09-01 14:37:00,1.95,15574.0,United Kingdom
502869,20990,SPRING FLOWER CHOPSTICKS SET/5,3,2010-03-28 16:13:00,1.95,13113.0,United Kingdom
532747,22386,JUMBO BAG PINK POLKADOT,2,2010-11-14 13:16:00,1.95,12923.0,United Kingdom
506080,22197,SMALL POPCORN HOLDER,20,2010-04-27 11:58:00,0.85,17332.0,United Kingdom
509395,22508,DOORSTOP RETROSPOT HEART,3,2010-05-23 10:57:00,3.75,17343.0,United Kingdom
520352,21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,12,2010-08-25 13:29:00,2.95,17243.0,United Kingdom
507669,20725,LUNCH BAG RED SPOTTY,10,2010-05-11 08:59:00,1.65,15078.0,United Kingdom
514507,22528,GARDENERS KNEELING PAD,5,2010-07-04 12:34:00,1.25,14415.0,United Kingdom
490311,47568,ENGLISH ROSE DESIGN PEG BAG,6,2009-12-04 15:11:00,2.1,16451.0,United Kingdom
513558,47591D,PINK FAIRY CAKE CHILD'S APRON,8,2010-06-25 13:27:00,1.95,17138.0,United Kingdom
491210,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",4,2009-12-10 14:20:00,4.95,15367.0,United Kingdom
518422,22667,RECIPE BOX RETRO SPOT DESIGN,6,2010-08-09 08:55:00,2.95,16839.0,United Kingdom
511961,21725,SWEETIES  STICKERS,12,2010-06-11 13:27:00,0.85,13337.0,United Kingdom
504626,20682,RED SPOTTY CHILDS UMBRELLA,10,2010-04-15 12:20:00,3.25,15874.0,United Kingdom
496918,46775D,SUNSET COLOUR CHUNKY KNITTED THROW,1,2010-02-04 15:40:00,16.95,16986.0,United Kingdom
490101,21658,GLASS  BEURRE DISH,4,2009-12-03 16:24:00,3.95,14644.0,United Kingdom
514823,22460,EMBOSSED GLASS TEALIGHT HOLDER,12,2010-07-06 12:19:00,1.25,12730.0,Germany
530959,22427,ENAMEL FLOWER JUG CREAM,3,2010-11-04 18:56:00,5.95,14687.0,United Kingdom
528912,84993B,75 BLACK PETIT FOUR CASES,1,2010-10-25 13:40:00,0.42,16241.0,United Kingdom
503965,22413,METAL SIGN TAKE IT OR LEAVE IT ,2,2010-04-08 17:05:00,2.95,14548.0,United Kingdom
527301,48185,DOORMAT FAIRY CAKE,1,2010-10-15 14:27:00,7.95,17938.0,United Kingdom
492079,72267,PREMIUM CHURCH CANDLE,8,2009-12-15 13:49:00,2.1,15070.0,United Kingdom
524139,22151,PLACE SETTING WHITE HEART,24,2010-09-27 14:45:00,0.42,14911.0,EIRE
491186,22155,STAR DECORATION RUSTIC,1,2009-12-10 12:21:00,0.42,15889.0,United Kingdom
522614,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-09-15 14:45:00,3.25,14375.0,United Kingdom
517527,21843,RED RETROSPOT CAKE STAND,1,2010-07-29 14:44:00,10.95,14388.0,United Kingdom
501793,37503,TEA TIME CAKE STAND IN GIFT BOX,2,2010-03-19 13:32:00,10.75,15329.0,United Kingdom
501086,20728,LUNCH BAG CARS BLUE,4,2010-03-12 11:54:00,1.65,17228.0,United Kingdom
495510,84989B,75 BLACK FAIRY CAKE CASES,1,2010-01-25 14:01:00,0.55,17841.0,United Kingdom
515590,20657,TROPICAL LUGGAGE TAG,2,2010-07-13 13:17:00,1.25,16469.0,United Kingdom
511969,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-06-11 13:55:00,2.95,13304.0,United Kingdom
522097,84880,WHITE WIRE EGG HOLDER,1,2010-09-12 13:49:00,5.95,14898.0,United Kingdom
525213,21390,FILIGRIS HEART WITH BUTTERFLY,24,2010-10-04 12:44:00,1.25,14849.0,United Kingdom
501828,22178,VICTORIAN GLASS HANGING T-LIGHT,2,2010-03-19 15:45:00,1.25,15218.0,United Kingdom
532428,20726,LUNCH BAG WOODLAND,10,2010-11-12 10:13:00,1.65,12600.0,Germany
534870,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,2010-11-24 14:29:00,1.45,17601.0,United Kingdom
527492,21328,BALLOONS  WRITING SET ,1,2010-10-18 11:57:00,1.65,16395.0,United Kingdom
517121,21231,SWEETHEART CERAMIC TRINKET BOX,36,2010-07-27 09:20:00,1.25,15129.0,United Kingdom
506279,22460,EMBOSSED GLASS TEALIGHT HOLDER,24,2010-04-28 15:54:00,1.25,13976.0,United Kingdom
496339,84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,6,2010-01-31 15:40:00,1.69,16655.0,United Kingdom
526217,84563A,PINK & WHITE BREAKFAST TRAY,1,2010-10-10 14:30:00,5.95,14390.0,United Kingdom
526914,21789,KIDS RAIN MAC PINK,3,2010-10-13 16:17:00,0.85,17338.0,United Kingdom
525974,47566,PARTY BUNTING,5,2010-10-08 10:23:00,4.65,14769.0,United Kingdom
498729,22138,BAKING SET 9 PIECE RETROSPOT ,24,2010-02-22 15:39:00,4.25,17829.0,United Arab Emirates
502817,21471,STRAWBERRY RAFFIA FOOD COVER,1,2010-03-28 10:54:00,3.75,15848.0,United Kingdom
512247,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,2010-06-14 12:41:00,1.25,13093.0,United Kingdom
534205,22482,BLUE TEA TOWEL CLASSIC DESIGN,1,2010-11-21 15:38:00,1.25,15579.0,United Kingdom
504829,85099B,RED RETROSPOT JUMBO BAG ,10,2010-04-16 13:17:00,1.95,16125.0,United Kingdom
C510834,20725,LUNCH BAG RED SPOTTY,-1,2010-06-03 20:16:00,1.65,13093.0,United Kingdom
537137,20723,STRAWBERRY CHARLOTTE BAG,4,2010-12-05 12:43:00,0.85,16327.0,United Kingdom
491935,21391,FRENCH EMROIDR LAVENDER SCENT HEART,6,2009-12-14 15:38:00,2.1,16125.0,United Kingdom
535419,21249,WOODLAND  HEIGHT CHART STICKERS ,6,2010-11-26 11:48:00,2.95,12668.0,Germany
C525217,85118,HEART T-LIGHT HOLDER,-48,2010-10-04 12:48:00,0.38,12768.0,Korea
510548,21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,6,2010-06-01 15:59:00,1.25,18038.0,United Kingdom
494645,22297,HEART IVORY TRELLIS SMALL,24,2010-01-17 12:17:00,1.25,16017.0,United Kingdom
C498402,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2010-02-18 15:48:00,7.95,14686.0,United Kingdom
C495034,21733,RED HANGING HEART T-LIGHT HOLDER,-3,2010-01-20 14:14:00,2.95,16556.0,United Kingdom
535472,22727,ALARM CLOCK BAKELIKE RED ,4,2010-11-26 13:50:00,3.75,12637.0,France
530543,22113,GREY HEART HOT WATER BOTTLE,3,2010-11-03 13:10:00,3.75,15005.0,United Kingdom
519583,84356,POMPOM CURTAIN,2,2010-08-18 13:35:00,6.95,16638.0,United Kingdom
C499419,21685,MEDINA STAMPED METAL TRAY ,-1,2010-02-26 16:26:00,14.95,15538.0,United Kingdom
533581,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2010-11-18 11:29:00,3.75,16445.0,United Kingdom
518403,35970,ZINC FOLKART SLEIGH BELLS,6,2010-08-08 13:49:00,1.69,17132.0,United Kingdom
526647,21900,"KEY FOB , SHED",12,2010-10-12 13:39:00,0.65,12748.0,United Kingdom
509440,21988,PACK OF 6 SKULL PAPER PLATES,12,2010-05-23 15:43:00,0.85,12921.0,United Kingdom
516183,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,12,2010-07-18 15:39:00,2.95,15306.0,United Kingdom
511283,22427,ENAMEL FLOWER JUG CREAM,3,2010-06-07 14:24:00,5.95,16317.0,United Kingdom
493997,22271,FELTCRAFT DOLL ROSIE,1,2010-01-10 13:51:00,2.95,17372.0,United Kingdom
523964,22745,POPPY'S PLAYHOUSE BEDROOM ,6,2010-09-26 13:09:00,2.1,16709.0,United Kingdom
513793,21901,"KEY FOB , BACK DOOR ",6,2010-06-28 15:31:00,0.65,17576.0,United Kingdom
525086,22383,LUNCH BAG SUKI  DESIGN ,10,2010-10-03 15:55:00,1.65,16809.0,United Kingdom
515598,21452,TOADSTOOL MONEY BOX,12,2010-07-13 14:07:00,2.95,14895.0,United Kingdom
517645,21231,SWEETHEART CERAMIC TRINKET BOX,12,2010-07-30 13:31:00,1.25,14911.0,EIRE
507238,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-05-07 09:40:00,2.95,15680.0,United Kingdom
530708,21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,24,2010-11-04 11:29:00,1.65,14737.0,United Kingdom
514036,21930,JUMBO STORAGE BAG SKULLS,20,2010-06-30 11:38:00,1.95,15615.0,United Kingdom
505142,21708,FOLDING UMBRELLA  CREAM/MULTI  SPOT,4,2010-04-20 11:19:00,4.95,17138.0,United Kingdom
498389,22347,PIZZA SLICE DISH,5,2010-02-18 14:43:00,1.25,14606.0,United Kingdom
530964,21481,FAWN BLUE HOT WATER BOTTLE,9,2010-11-04 19:39:00,2.95,13969.0,United Kingdom
532798,22560,TRADITIONAL MODELLING CLAY,5,2010-11-14 14:47:00,1.25,17544.0,United Kingdom
494804,21930,JUMBO STORAGE BAG SKULLS,10,2010-01-18 15:10:00,1.95,15298.0,United Kingdom
525360,21733,RED HANGING HEART T-LIGHT HOLDER,1,2010-10-05 11:33:00,2.95,15039.0,United Kingdom
530089,21891,TRADITIONAL WOODEN SKIPPING ROPE,6,2010-11-01 13:41:00,1.25,16916.0,United Kingdom
493961,35400,WOODEN BOX ADVENT CALENDAR ,2,2010-01-08 15:16:00,8.95,17841.0,United Kingdom
517159,21623,VINTAGE UNION JACK MEMOBOARD,4,2010-07-27 10:51:00,9.95,13722.0,United Kingdom
537995,20973,12 PENCIL SMALL TUBE WOODLAND,24,2010-12-09 11:39:00,0.65,12712.0,Germany
510737,20914,SET/5 RED SPOTTY LID GLASS BOWLS,12,2010-06-03 11:44:00,2.95,16279.0,United Kingdom
533460,22107,PIZZA PLATE IN BOX,1,2010-11-17 12:11:00,3.75,15039.0,United Kingdom
492074,22084,PAPER CHAIN KIT EMPIRE,6,2009-12-15 13:12:00,2.95,12941.0,United Kingdom
505363,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,6,2010-04-21 15:42:00,2.95,17865.0,United Kingdom
537159,22694,WICKER STAR ,2,2010-12-05 13:17:00,2.1,14527.0,United Kingdom
537219,22633,HAND WARMER UNION JACK,4,2010-12-05 15:47:00,2.1,14081.0,United Kingdom
528356,22366,DOORMAT AIRMAIL ,1,2010-10-21 14:55:00,7.95,12877.0,United Kingdom
511056,84874B,BLUE TRAVEL FIRST AID KIT,5,2010-06-06 12:17:00,1.65,16444.0,United Kingdom
522808,22448,PIN CUSHION BABUSHKA RED,6,2010-09-16 16:56:00,3.35,12921.0,United Kingdom
507407,22179,SET 10 LIGHTS NIGHT OWL,2,2010-05-09 13:50:00,6.75,14221.0,United Kingdom
516960,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,4,2010-07-26 08:39:00,9.95,12949.0,United Kingdom
514984,22502,PICNIC BASKET WICKER SMALL,1,2010-07-07 13:50:00,4.25,17841.0,United Kingdom
511691,47566,PARTY BUNTING,5,2010-06-09 16:42:00,4.65,16525.0,United Kingdom
498900,21122,SET/10 PINK SPOTTY PARTY CANDLES,24,2010-02-23 13:59:00,1.25,15241.0,United Kingdom
537388,22470,HEART OF WICKER LARGE,6,2010-12-06 13:35:00,2.95,17682.0,United Kingdom
